"File","FullPath","Extension","Risk","Disqualifiers","HitCount"
"ECBEXEL2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBEXEL2.CBL",".CBL","HIGH","C3,B-FILEIO","16"
"ECBRYDD.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBRYDD.CBL",".CBL","HIGH","C3","9"
"ECBSORE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBSORE.CBL",".CBL","HIGH","C3","9"
"ECBSOUP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBSOUP.CBL",".CBL","HIGH","C3","9"
"ECBSOUP1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBSOUP1.CBL",".CBL","HIGH","C3,B-FILEIO","18"
"ECBSTART.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECBSTART.CBL",".CBL","HIGH","C3,B-FILEIO","48"
"ECHEHUN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECHEHUN.CBL",".CBL","HIGH","C3","18"
"ECVEHUN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ECVEHUN.CBL",".CBL","HIGH","C3","14"
"EDAEOEX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDAEOEX.CBL",".CBL","HIGH","C3","13"
"EDAFAKT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDAFAKT.CBL",".CBL","HIGH","C3","102"
"EDAFATE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDAFATE.CBL",".CBL","HIGH","C3","102"
"EDANYPS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDANYPS.CBL",".CBL","HIGH","C3","33"
"EDBFAIN_982209.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBFAIN_982209.cbl",".CBL","HIGH","C3,B-FILEIO","125"
"EDBFAIN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBFAIN.CBL",".CBL","HIGH","C3,B-FILEIO","123"
"EDBFASJ.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBFASJ.CBL",".CBL","HIGH","C3,B-FILEIO","26"
"EDBGRIS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBGRIS.CBL",".CBL","HIGH","C3,B-FILEIO","32"
"EDBRYPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBRYPA.CBL",".CBL","HIGH","C3,B-FILEIO","55"
"EDBUTIB.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBUTIB.CBL",".CBL","HIGH","C3,B-FILEIO","28"
"EDBUTIO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBUTIO.CBL",".CBL","HIGH","C3,B-FILEIO","19"
"EDBUTPS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBUTPS.CBL",".CBL","HIGH","C3,B-FILEIO","72"
"EDBUTPS1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDBUTPS1.CBL",".CBL","HIGH","C3,B-FILEIO","72"
"EDFVISF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDFVISF.CBL",".CBL","HIGH","C3","11"
"EDHOPEO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDHOPEO.CBL",".CBL","HIGH","C3","13"
"EDVOPEO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EDVOPEO.CBL",".CBL","HIGH","C3","8"
"EHAVARS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EHAVARS.CBL",".CBL","HIGH","C3","13"
"EKSEMPELKONV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EKSEMPELKONV.CBL",".CBL","HIGH","C3,B-FILEIO","19"
"ELISABET.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ELISABET.CBL",".CBL","LOW","NONE","0"
"ERIK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ERIK.CBL",".CBL","LOW","NONE","0"
"ERR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ERR.CBL",".CBL","HIGH","B-FILEIO,C3","3"
"ERSGML.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ERSGML.CBL",".CBL","HIGH","C3","9"
"ERSNY.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ERSNY.CBL",".CBL","HIGH","C3","9"
"ExcelGen-app.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ExcelGen-app.cbl",".CBL","LOW","NONE","0"
"ExcelGen-proxy.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ExcelGen-proxy.cbl",".CBL","MEDIUM","B4","5"
"ExcelGenProd-proxy.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\ExcelGenProd-proxy.cbl",".CBL","MEDIUM","B4","5"
"EXCELTEST1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\EXCELTEST1.CBL",".CBL","MEDIUM","B-FILEIO","1"
"FABLOGG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FABLOGG.CBL",".CBL","HIGH","C3,B-FILEIO","39"
"FABTHST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FABTHST.CBL",".CBL","HIGH","C3,B-FILEIO","23"
"FABUTLO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FABUTLO.CBL",".CBL","HIGH","C3,B-FILEIO","37"
"FABUTVI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FABUTVI.CBL",".CBL","HIGH","C3,B-FILEIO","46"
"FABVIFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FABVIFA.CBL",".CBL","HIGH","C3,B-FILEIO","34"
"FAFBLKO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFBLKO.CBL",".CBL","HIGH","C3","15"
"FAFFAFO_140823CBL.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFFAFO_140823CBL.cbl",".CBL","HIGH","B-FILEIO,C3","135"
"FAFFAFO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFFAFO.CBL",".CBL","HIGH","B-FILEIO,C3","135"
"FAFFASC.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFFASC.CBL",".CBL","HIGH","C3","57"
"FAFFOFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFFOFA.CBL",".CBL","HIGH","C3","21"
"FAFLEFL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFLEFL.CBL",".CBL","HIGH","C3","58"
"FAFLEFS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFLEFS.CBL",".CBL","HIGH","C3","11"
"FAFOVLO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFOVLO.CBL",".CBL","HIGH","C3","40"
"FAFSAFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFSAFA.CBL",".CBL","HIGH","C3","61"
"FAFSOKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFSOKF.CBL",".CBL","HIGH","C3","14"
"FAFSOKI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFSOKI.CBL",".CBL","HIGH","C3","13"
"FAFSPLI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFSPLI.CBL",".CBL","HIGH","C3","26"
"FAFTILO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFTILO.CBL",".CBL","HIGH","C3","22"
"FAFVISL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFVISL.CBL",".CBL","HIGH","C3","16"
"FAFVISS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFVISS.CBL",".CBL","HIGH","C3","11"
"FAFXVIS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAFXVIS.CBL",".CBL","HIGH","C3","45"
"fahfafo.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\fahfafo.cbl",".CBL","HIGH","C3","6"
"FAHLFTT.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAHLFTT.cbl",".CBL","HIGH","C3","17"
"fahvisl.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\fahvisl.cbl",".CBL","HIGH","C3","6"
"fahviss.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\fahviss.cbl",".CBL","HIGH","C3","6"
"FAVBLKO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVBLKO.CBL",".CBL","HIGH","C3","8"
"FAVFAFO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVFAFO.CBL",".CBL","HIGH","C3","16"
"FAVFASC.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVFASC.CBL",".CBL","HIGH","C3","11"
"FAVLEFL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVLEFL.CBL",".CBL","HIGH","C3","8"
"FAVLEFS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVLEFS.CBL",".CBL","HIGH","C3","10"
"FAVLFTT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVLFTT.CBL",".CBL","HIGH","C3","7"
"FAVSAFA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVSAFA.CBL",".CBL","HIGH","C3","7"
"FAVSOKF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVSOKF.CBL",".CBL","HIGH","C3","7"
"FAVSOKI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVSOKI.CBL",".CBL","HIGH","C3","8"
"FAVSPLI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVSPLI.CBL",".CBL","HIGH","C3","6"
"FAVVISL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVVISL.CBL",".CBL","HIGH","C3","8"
"FAVVISS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAVVISS.CBL",".CBL","HIGH","C3","8"
"FELLES.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FELLES.CBL",".CBL","LOW","NONE","0"
"DedgePosAPI-app.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\DedgePosAPI-app.cbl",".CBL","LOW","NONE","0"
"DedgePosAPI-proxy.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\DedgePosAPI-proxy.cbl",".CBL","MEDIUM","B4","5"
"FAASJAV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAASJAV.CBL",".CBL","LOW","NONE","0"
"FAAUTFK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAAUTFK.CBL",".CBL","HIGH","B-FILEIO,C3","24"
"FAAVPDF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\FAAVPDF.CBL",".CBL","HIGH","C3","5"
"GENERATOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GENERATOR.CBL",".CBL","HIGH","A4","5"
"GHS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GHS.CBL",".CBL","LOW","NONE","0"
"GIBDAIT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIBDAIT.CBL",".CBL","HIGH","C3,B-FILEIO","46"
"GIBHIST.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIBHIST.CBL",".CBL","HIGH","C3,B-FILEIO","21"
"GIFANMA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIFANMA.CBL",".CBL","HIGH","C3","16"
"GIFANOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIFANOR.CBL",".CBL","HIGH","C3,B-FILEIO","37"
"GIFDAOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIFDAOR.CBL",".CBL","LOW","NONE","0"
"GIHANOR.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIHANOR.cbl",".CBL","HIGH","C3","6"
"GIHDAOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIHDAOR.CBL",".CBL","HIGH","C3,B-FILEIO","83"
"GIVANMA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIVANMA.CBL",".CBL","HIGH","C3","8"
"GIVANOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIVANOR.CBL",".CBL","HIGH","C3","8"
"GIVDAOR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GIVDAOR.CBL",".CBL","HIGH","C3","15"
"GLABAUT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLABAUT.CBL",".CBL","HIGH","C3","74"
"GLABRNG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLABRNG.CBL",".CBL","HIGH","C3","12"
"GLAENKV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAENKV.CBL",".CBL","HIGH","C3","12"
"GLAHLA1.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAHLA1.CBL",".CBL","HIGH","C3","58"
"GLAINEX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAINEX.CBL",".CBL","HIGH","C3","9"
"GLAKITK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAKITK.CBL",".CBL","HIGH","C3","22"
"GLAOBEK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAOBEK.CBL",".CBL","HIGH","C3,B-FILEIO","37"
"GLAOINN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAOINN.CBL",".CBL","HIGH","C3","42"
"GLAOINX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAOINX.CBL",".CBL","HIGH","C3","39"
"GLAPLAX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAPLAX.CBL",".CBL","HIGH","C3,B-FILEIO","31"
"GLAPRIS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAPRIS.CBL",".CBL","HIGH","C3","15"
"GLARH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLARH.CBL",".CBL","HIGH","C3","19"
"GLASAKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLASAKA.CBL",".CBL","HIGH","C3","12"
"GLASESI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLASESI.CBL",".CBL","HIGH","C3","9"
"GLBAPPN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBAPPN.CBL",".CBL","HIGH","C3,B-FILEIO","35"
"GLBARH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBARH.CBL",".CBL","HIGH","C3,B-FILEIO","35"
"GLBBRNG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBBRNG.CBL",".CBL","HIGH","C3","9"
"GLBFD39.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBFD39.CBL",".CBL","HIGH","C3,B-FILEIO","42"
"GLBFDOF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBFDOF.CBL",".CBL","HIGH","C3,B-FILEIO","50"
"GLBFDRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBFDRH.CBL",".CBL","HIGH","C3,B-FILEIO","50"
"GLBGENO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBGENO.CBL",".CBL","HIGH","C3","15"
"GLBHLAG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBHLAG.CBL",".CBL","HIGH","C3,B-FILEIO","38"
"GLBHOLA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBHOLA.CBL",".CBL","HIGH","C3,B-FILEIO","32"
"GLBKITK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBKITK.CBL",".CBL","HIGH","C3","9"
"GLBOINX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBOINX.CBL",".CBL","HIGH","C3,B-FILEIO","20"
"GLBPOTL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBPOTL.CBL",".CBL","HIGH","C3,B-FILEIO","18"
"GLBRH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBRH.CBL",".CBL","HIGH","C3,B-FILEIO","36"
"GLBSAKA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLBSAKA.CBL",".CBL","HIGH","C3","9"
"GLFAIBS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFAIBS.CBL",".CBL","HIGH","C3","15"
"GLFGROS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFGROS.CBL",".CBL","HIGH","C3","16"
"GLFHLFR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFHLFR.CBL",".CBL","LOW","NONE","0"
"GLFMANK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFMANK.CBL",".CBL","HIGH","C3","22"
"GLFSTRS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFSTRS.CBL",".CBL","HIGH","C3,B-FILEIO","29"
"GLFVDOK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFVDOK.CBL",".CBL","HIGH","C3","12"
"GLFVOIN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLFVOIN.CBL",".CBL","HIGH","C3","19"
"GLHHJLI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHHJLI.CBL",".CBL","HIGH","C3","20"
"GLHMANK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHMANK.CBL",".CBL","HIGH","C3","6"
"GLHSESI.cbl","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHSESI.cbl",".CBL","HIGH","C3","129"
"GLHSUNT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHSUNT.CBL",".CBL","HIGH","C3","13"
"GLHTVNG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHTVNG.CBL",".CBL","HIGH","C3","15"
"GLHVDOF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHVDOF.CBL",".CBL","HIGH","C3","15"
"GLHVOIN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLHVOIN.CBL",".CBL","HIGH","C3","12"
"GLVSESI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLVSESI.CBL",".CBL","HIGH","C3","13"
"GLVSUNT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLVSUNT.CBL",".CBL","HIGH","C3","7"
"GLVTVNG.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLVTVNG.CBL",".CBL","LOW","NONE","0"
"GLVVDOF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLVVDOF.CBL",".CBL","HIGH","C3","9"
"GLVVOIN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLVVOIN.CBL",".CBL","LOW","NONE","0"
"GLAAPPN.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GLAAPPN.CBL",".CBL","HIGH","C3","13"
"GMABEHS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMABEHS.CBL",".CBL","HIGH","C3","11"
"GMABELO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMABELO.CBL",".CBL","HIGH","C3","10"
"GMABMIV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMABMIV.CBL",".CBL","HIGH","C3","9"
"GMABUPR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMABUPR.CBL",".CBL","HIGH","B-FILEIO,C3","20"
"GMACNCT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMACNCT.CBL",".CBL","HIGH","C3","6"
"GMACOCO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMACOCO.CBL",".CBL","LOW","NONE","0"
"GMACOMK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMACOMK.CBL",".CBL","HIGH","C3","6"
"GMACOMP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMACOMP.CBL",".CBL","HIGH","C3","8"
"GMACURT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMACURT.CBL",".CBL","HIGH","C3","6"
"GMADATO.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADATO.CBL",".CBL","LOW","NONE","0"
"GMADATOA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADATOA.CBL",".CBL","LOW","NONE","0"
"GMADBBA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADBBA.CBL",".CBL","LOW","NONE","0"
"GMADELE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADELE.CBL",".CBL","MEDIUM","B-FILEIO","4"
"GMADIR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADIR.CBL",".CBL","LOW","NONE","0"
"GMADIR2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADIR2.CBL",".CBL","LOW","NONE","0"
"GMADIRS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMADIRS.CBL",".CBL","LOW","NONE","0"
"GMAEANK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAEANK.CBL",".CBL","HIGH","C3","7"
"GMAEMVA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAEMVA.CBL",".CBL","LOW","NONE","0"
"GMAENV.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAENV.CBL",".CBL","HIGH","C3","6"
"GMAEODRP.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAEODRP.CBL",".CBL","HIGH","C3,B-FILEIO","5"
"GMAFAKS.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFAKS.CBL",".CBL","HIGH","C3,B-FILEIO","7"
"GMAFDAT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFDAT.CBL",".CBL","HIGH","C3","7"
"GMAFELL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFELL.CBL",".CBL","HIGH","C3","15"
"GMAFELLR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFELLR.CBL",".CBL","HIGH","C3","14"
"GMAFIBL.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFIBL.CBL",".CBL","HIGH","C3","47"
"GMAFILE.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFILE.CBL",".CBL","LOW","NONE","0"
"GMAFKAT.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFKAT.CBL",".CBL","HIGH","C3","7"
"GMAFKNR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFKNR.CBL",".CBL","HIGH","C3","31"
"GMAFLEX.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFLEX.CBL",".CBL","LOW","NONE","0"
"GMAFOMR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFOMR.CBL",".CBL","HIGH","C3","10"
"GMAFORF.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFORF.CBL",".CBL","HIGH","C3","4"
"GMAFPTH.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFPTH.CBL",".CBL","HIGH","C3","5"
"GMAFRB2.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFRB2.CBL",".CBL","HIGH","B-FILEIO,C3","35"
"GMAFRBR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFRBR.CBL",".CBL","HIGH","B-FILEIO,C3","22"
"GMAFRPA.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFRPA.CBL",".CBL","HIGH","B-FILEIO,C3","22"
"GMAFRTI.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAFRTI.CBL",".CBL","HIGH","C3","13"
"GMAGINK.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAGINK.CBL",".CBL","HIGH","C3","16"
"GMAGUSR.CBL","C:\opt\data\AutoDocJson\tmp\DedgeRepository\Dedge\cbl\GMAGUSR.CBL",".CBL","HIGH","C3","6"
